,current_x_m,distance_to_crossing_line_m,current_vx_mps,current_vy_mps,current_speed_mps,history_mean_vx_mps,history_mean_vy_mps,history_mean_speed_mps,history_speed_std_mps,history_vy_slope_mps2,history_x_displacement_m,history_y_displacement_m,window_low_speed_fraction,waiting_band_dwell_sec,waiting_low_speed_time_sec,history_observed_fraction,history_interpolated_fraction,history_max_unobserved_gap_sec,active_vehicle_count,approaching_vehicle_count,stopped_vehicle_count,veh1_lateral_x_m,veh2_lateral_x_m,veh3_lateral_x_m,veh1_front_y_m,veh2_front_y_m,veh3_front_y_m,veh1_speed_mps,veh2_speed_mps,veh3_speed_mps,veh1_closing_speed_mps,veh2_closing_speed_mps,veh3_closing_speed_mps,veh1_ttc_capped_sec,veh2_ttc_capped_sec,veh3_ttc_capped_sec,veh1_history_mean_front_y_m,veh2_history_mean_front_y_m,veh3_history_mean_front_y_m,veh1_history_front_y_change_m,veh2_history_front_y_change_m,veh3_history_front_y_change_m,veh1_history_observed_fraction,veh2_history_observed_fraction,veh3_history_observed_fraction,dbscan_history_mean_group_size,dbscan_history_mean_spread_m,dbscan_history_mean_vx_mps,dbscan_history_mean_vy_mps,dbscan_history_mean_speed_mps,dbscan_companion_wait_mean_sec,dbscan_companion_wait_min_sec,dbscan_companion_wait_max_sec,dbscan_companion_low_speed_fraction,dbscan_companion_low_speed_wait_mean_sec,dbscan_companion_low_speed_wait_min_sec,dbscan_companion_low_speed_wait_max_sec,dbscan_companion_male_ratio_2s_mean,dbscan_companion_female_ratio_2s_mean,dbscan_companion_unknown_gender_ratio_2s_mean,dbscan_companion_young_ratio_2s_mean,dbscan_companion_adult_ratio_2s_mean,dbscan_companion_old_ratio_2s_mean,dbscan_companion_unknown_age_ratio_2s_mean
dbscan_companion_wait_max_sec,0.05745107903751845,0.0676759224675401,-0.02061779904255872,-0.021203882526442556,-0.1503971977946843,-0.03187351449619375,-0.0046227014236449706,-0.16861708190282695,-0.07838497209633344,-0.010950355439366967,-0.03258198176596773,-0.0036962459886979828,0.23075799406686037,0.24661313033657165,0.27152590674681626,-0.028538894442648774,0.045603600674667295,0.025491406902667955,0.08795077941792467,0.22859395055954812,-0.022616447892508766,-0.09118131119942394,0.00998204245632633,0.08537695118586464,-0.11331862308359833,-0.05563960371915462,-0.050101760779765595,0.007696881883670091,0.06077180285480793,0.14266447996240708,-0.023928564062630348,0.03344838578586801,0.13728822025475246,-0.03848923730336932,-0.12065095108685776,-0.2194569456611294,-0.09709799890496415,-0.02092118533427329,0.032778611948849984,0.029774282288020763,-0.035946753875412824,-0.14210556108840344,0.06306249621924749,0.07437734741520903,0.06961296172557763,0.7232990382023458,0.7166020767349067,-0.022041881423974216,-0.0014792510843421203,-0.1341317582509854,0.9870008415843771,0.7017598221499998,1.0,0.8605089481746815,0.944350202991967,0.5649701833117312,0.951102575175174,0.5641412746761417,0.34487223277177553,0.4270248152619871,0.24255781362419926,0.48251008671065143,0.08862213076899024,0.5553148128358237
dbscan_companion_low_speed_fraction,0.012559373969058922,0.04142875828970578,-0.013251502983580804,-0.023849088714661456,-0.15688290757615447,-0.018289716818899824,-0.006186744961279771,-0.1646132073937218,-0.07100399472802343,-0.006379334740632716,-0.019157229332941502,-0.0049947823779367415,0.2248001886730609,0.20886241256592455,0.24713984735339645,-0.025288696630716,0.03131432950373389,0.023078594093085016,0.08084136145859278,0.19554236104547573,-0.019700692261350263,-0.04629726864356146,0.035614790427322116,0.09089369964305918,-0.0732870258043612,-0.029344668613691928,-0.02819434502780705,0.02581614224803472,0.07213203392396438,0.1147504000187861,0.002158597535294798,0.04987771591515301,0.10835170247723735,-0.04803930024118968,-0.11704943860297563,-0.1717808222778879,-0.057549899184082806,0.003631965911240866,0.035383813894851915,0.0006923191962541252,-0.05301837955744112,-0.11054519858202902,0.05555077242383526,0.07494423350833228,0.06846282201295645,0.6036049730710017,0.5962558724481002,-0.009038352698071558,-0.004738609034695733,-0.1540325579232858,0.8882133469355037,0.7813788681039666,0.8605089481746815,1.0,0.9331295637071416,0.8001667741922988,0.9070145874008244,0.49517653974056663,0.28337578407709524,0.3700734369998892,0.1871536172814511,0.4106630459551971,0.06464360056466777,0.4907168204805355
dbscan_companion_low_speed_wait_mean_sec,0.042514587432068575,0.06897081490831855,-0.016075577849149692,-0.018621803007355803,-0.20752438979633409,-0.018290084698586225,0.0036534201328365613,-0.23406403696419378,-0.12834398286054688,-0.013201319156039651,-0.01919203029013278,0.004483873135089042,0.2996888431094468,0.2853415257335457,0.33095356613860205,-0.009131306583511307,0.023229659656390025,0.006142750255046384,0.08235740447177518,0.23682762429733753,-0.036439463667690485,-0.07179121323984987,0.03483984508422725,0.10025435679846934,-0.08924210536205635,-0.038519125262321485,-0.03182764126562831,0.026525681901297764,0.086188431560564,0.16094081829966947,-0.005379203506899288,0.057428573809265464,0.1511641314973984,-0.047684948166692456,-0.13905767031166358,-0.2251168700452521,-0.07209586885671802,0.0015621522171500762,0.05357922010379573,0.010901151482740228,-0.0598002951857204,-0.15532160052407998,0.06018337933135562,0.07607091827653638,0.06381339893930742,0.659920308165796,0.6496358443052066,-0.00920025515250713,0.005486041463644168,-0.2189912240636906,0.9438348949433023,0.6900343909378377,0.944350202991967,0.9331295637071416,1.0,0.6660056467833839,0.9937878926358756,0.5236082686146831,0.30091322434939677,0.38532140366717726,0.20760056178834743,0.43742662104709007,0.05947621701895028,0.5166867218978985
dbscan_companion_low_speed_wait_min_sec,-0.01026197603232779,0.014032585539402388,-0.008817425355880643,-0.018790213144924284,-0.16759093269700884,-0.004372596771257578,-0.00680008315960145,-0.18323172857710313,-0.1251085269309651,-0.0003774265219928527,-0.0050469021227480615,-0.005447086354540715,0.20742288602786949,0.20726141400269843,0.23030794649021255,0.04321677607498188,-0.03859896772281979,-0.043730973912458206,0.02369322613232441,0.0911934010170018,-0.03010233342517387,0.030745848104199846,0.045393747311253,0.07304664774149489,-0.01744619406436631,0.00016750662515667108,-0.0025231816470909817,0.043196349812135604,0.07343513702946841,0.06740852599486438,0.03407082190688901,0.0570740042803306,0.058316843688526306,-0.044824952336843846,-0.08414763255068987,-0.08257073427579512,-0.004082977071446012,0.0245059948755557,0.0329116312145459,-0.033188482287640306,-0.060634792485215736,-0.05945463558283471,0.027086756677740582,0.046498625817405236,0.04188536476641708,0.25389896837702847,0.2613082472333283,-0.0007973821823263902,-0.012389838860900572,-0.2106401686918855,0.647558120439302,0.820152865411463,0.5649701833117312,0.8001667741922988,0.6660056467833839,1.0,0.6002326395586435,0.31884226733568843,0.11532981532898544,0.12095608067475595,0.04983562391949465,0.20889908427034376,-0.020833700226172928,0.2593628668486932
dbscan_companion_low_speed_wait_max_sec,0.0489507006315432,0.07378403165698828,-0.01660911344354172,-0.01783362554686558,-0.20270333148935815,-0.019502607573103105,0.004228485497948879,-0.22913458061790506,-0.12237814599515537,-0.01356902965662051,-0.02050302822257667,0.004917598071276368,0.29709113295436,0.282227563920407,0.32858279177873806,-0.01690871226950093,0.03220923054001426,0.013625823715945853,0.08872645089694796,0.2454714415035837,-0.03143181958043032,-0.08485996770643078,0.03169765942330515,0.10069998157934723,-0.09738489695350436,-0.04392126735398856,-0.03732068135085139,0.019594700177861694,0.08077817835556371,0.16347589909029392,-0.0147079000896686,0.050880679341026754,0.15438751478719034,-0.041452294228514264,-0.13587244861066403,-0.2325603286188205,-0.08188273138320988,-0.005419420840900464,0.04979581481481292,0.021066308828787066,-0.05297853922454145,-0.15831561917056455,0.06303595337459213,0.07646111781497762,0.06384913012205835,0.6882120808622707,0.6748968157821681,-0.009639948495875855,0.007089500028011508,-0.20739944335298238,0.93440218975983,0.6370019246604529,0.951102575175174,0.9070145874008244,0.9937878926358756,0.6002326395586435,1.0,0.5252232579742023,0.31444321504185996,0.40641783484676686,0.2231348278997468,0.44619632683699373,0.07043824984075778,0.529317088303754
dbscan_companion_male_ratio_2s_mean,0.08953885779234709,0.016246928761403465,-0.010708926811834186,-0.022993818086991993,0.008794667629547236,-0.028371117901939594,-0.014780210311028014,0.020951015088748852,0.08267634870435502,0.0034408784413202387,-0.02815125943154718,-0.015109181339117211,0.04443651355018347,0.044917114324597024,0.05973500258136201,-0.058619260191564715,0.06429924072241555,0.05787085828440907,0.0566045134869053,0.08635719397895257,0.012693619696130873,-0.053961940814435956,-0.028320425844673994,0.005285559125337789,-0.10478610313180087,-0.08720692891664893,-0.06356030805513299,-0.023124374866359997,0.005101181653229507,0.02852162858199265,-0.020767856820855815,0.0026041448652569933,0.03257610470688551,-0.03567709617783028,-0.061462152645585244,-0.09108441487741951,-0.08442744457476811,-0.059413893338561646,-0.02166121399473399,0.019756248776851833,-0.007876600526888355,-0.03848343386653853,0.06019631373820082,0.06092101479026243,0.07717361778704153,0.6549674485889388,0.6858835118088524,-0.023520403169275693,-0.014229581271584841,0.06740782999526089,0.5608913565378766,0.4112021662903346,0.5641412746761417,0.49517653974056663,0.5236082686146831,0.31884226733568843,0.5252232579742023,1.0,0.08822478661950384,0.1392054862211042,0.31783340559094214,0.38808959668014414,0.17937830203097235,0.5656509656319562
dbscan_companion_female_ratio_2s_mean,0.010304120084530027,-0.014632223494007475,-0.00969161929404256,-0.012736788485818766,0.050907542274586805,-0.028210239311331452,0.0005849512747028486,0.062651749134426,0.09199201830909293,-0.0019041912532885487,-0.028371315642765366,0.0007091276111684808,-0.029559043481569423,0.0047121333072088975,-0.002906446536120171,-0.04964291756333364,0.05439997102612086,0.048621927500431844,-0.026243691790883712,0.06913083713811773,-0.07100081174625242,-0.051446484901730066,-0.017753048134170654,0.007822676021435444,-0.03937948119211279,0.011749486487569426,-0.007305439692074122,0.03465904207253979,0.046422115654273566,0.09679526542601226,0.01590724449661595,0.029721905882685046,0.09485471583480495,-0.0392883720629506,-0.06199740149434037,-0.10589916869926129,-0.022581731316355363,0.03211949319706729,0.040490092613180984,-0.0026130073915009997,-0.02883361525051681,-0.09022843281802694,-0.040421309758797465,-0.02640176543737629,-0.028474450749269863,0.4635622705499319,0.4650802692231672,-0.00935582629269191,-0.005184218990267243,0.08820848339340852,0.3269567699196138,0.18575623283281914,0.34487223277177553,0.28337578407709524,0.30091322434939677,0.11532981532898544,0.31444321504185996,0.08822478661950384,1.0,0.19665568959086044,0.23877027962294198,0.43008985715111925,0.11290859581199451,0.22842511620769246
dbscan_companion_unknown_gender_ratio_2s_mean,-0.08237816335453568,0.1269109560120366,-0.01406032218088822,0.022186177858720714,-0.0311222702280062,-0.01858046099291108,0.03983665101491859,-0.028065505206304454,0.0449666912874833,0.004211513254911847,-0.018725182505434975,0.04101201406675657,0.08327431522059192,0.03858660468963722,0.07372448163607558,-0.17341674451451858,0.17913464829329329,0.16845756464134115,0.24395598914782615,0.27637843301713144,0.12594861356652207,-0.07468725317053672,0.061990357475262776,0.12258071008020821,-0.11350283447505985,-0.06956133395818817,-0.0694500052046506,-0.08372209122522224,-0.03445204809221828,0.03974778451363043,-0.11482376262701675,-0.053702142555892306,0.03671283152948074,0.056281752528835216,-0.03399844008019945,-0.13752052568594725,-0.14198391056374465,-0.07863134351911193,-0.0508221955369589,0.12333964001479496,0.05786617973511152,-0.03636221669168596,0.1219139901408272,0.12682357384051218,0.1241633765726023,0.6906692244963629,0.6301980964851477,-0.007835472212178906,0.055243577624184505,0.006502566154955069,0.3930584657670363,0.19993026481354967,0.4270248152619871,0.3700734369998892,0.38532140366717726,0.12095608067475595,0.40641783484676686,0.1392054862211042,0.19665568959086044,1.0,0.14920878063242082,0.3807646823970157,0.043635868909351866,0.6194904365135191
dbscan_companion_young_ratio_2s_mean,0.06124931990034585,0.023456768389118265,0.009693270648466314,-0.027307320964948426,0.04895857216288432,-0.020754772213476474,-0.03541865526681922,0.0707340556375383,0.08390966063262849,0.017645837267003295,-0.019759623596926738,-0.034963571890439256,-0.04654357005761359,-0.022840062341738656,-0.02534718364432797,-0.03242100165856664,0.0415256734564077,0.032529056333805526,-0.04525540906624152,-0.029924329109579734,-0.009406202356090302,-0.0648759905501042,-0.05174131908053008,-0.03894555634485777,-0.057781926941510665,-0.013567296364000744,-0.02066219805351674,-0.03182556836810995,-0.008234345383155437,0.009946051666317257,-0.03752835894439155,-0.01993046596104468,0.010952232959068655,0.02278541245330444,0.005810751325281927,-0.019504338956914252,-0.05838679958980922,-0.019334590058386284,-0.014364375827710534,0.048974901870428716,0.029025248994354578,-0.008355728143215762,-0.0016956868188761926,-0.021401473300734317,-0.008333373590347522,0.360767088621069,0.3719351149125016,-0.0178852191344618,-0.05263786376467163,0.12135319482478178,0.22274848035875733,0.10030529385975799,0.24255781362419926,0.1871536172814511,0.20760056178834743,0.04983562391949465,0.2231348278997468,0.31783340559094214,0.23877027962294198,0.14920878063242082,1.0,0.04998991908676308,0.10847505798472501,0.12151907927361033
dbscan_companion_adult_ratio_2s_mean,0.028646322916544623,-0.030049281630981552,-0.03167190431751053,-0.020730930575511473,0.01038620748799597,-0.02471097511705291,-0.010468839788125246,0.01811731609949604,0.07444187507070014,-0.015924437479778276,-0.025920837937458953,-0.009760346916704774,0.0407180256320048,0.027571385364536086,0.039335549281763256,-0.10248191652074723,0.104527660369705,0.10106884931832646,0.12090735796855331,0.22238009216473878,-0.011839576043287203,-0.016756093013070215,0.04384740733095833,0.06409135322381837,-0.07621471440141978,-0.03986599833002673,-0.018003348144305834,0.02411102161286585,0.06339139825409137,0.09788194633832331,0.015508926701644714,0.05126092739089672,0.09789028991262244,-0.0760846977465745,-0.1275614174852945,-0.17682313848045667,-0.047249682835175444,0.0011475843505294723,0.03976128650620086,-0.016663933056010438,-0.05984470446516193,-0.09982313955658467,0.054912483724934145,0.07520743974549857,0.08873370176461838,0.6124414966190184,0.6155604653787285,-0.02018717369702232,0.007515485416325627,0.05743219090591746,0.4689691386024075,0.30018016142761045,0.48251008671065143,0.4106630459551971,0.43742662104709007,0.20889908427034376,0.44619632683699373,0.38808959668014414,0.43008985715111925,0.3807646823970157,0.04998991908676308,1.0,0.06478068196940953,0.1465037481940856
dbscan_companion_old_ratio_2s_mean,-0.007227105553973258,-0.04763048845138606,-0.002710248890395076,0.003582733371639337,0.06913442767883234,-0.025209828537134688,0.01349268810505236,0.09038705368780131,0.10393304532075068,0.007359637621050147,-0.02529066804204365,0.012950253000392029,-0.068385126813592,-0.06033916859620963,-0.0644309803797953,-0.044372979651440075,0.0411195864649369,0.04449427584518246,-0.09789078237936708,-0.10740648661553974,-0.06293640952003796,0.017951088759037198,-0.05000324318292771,-0.05898429750986972,-0.0010309144041047015,-0.0053468332392522955,-0.0196935211831641,0.05614226687169574,0.026402189016220837,0.001246664727599414,0.0665368451683419,0.03493621142522346,0.019776934431850628,-0.059490932904295774,-0.008256384068504678,0.02343791686283813,0.029964187861483478,0.016647320967180013,-0.006395019458881265,-0.06625812929052677,-0.025127918285836045,-0.014622999729571755,-0.05872620351757609,-0.08742405591860296,-0.06627833055473631,0.1955137500623187,0.2049016436240902,-0.037548728179183435,0.012364384654340895,0.10224331954776618,0.07147278460313383,0.010887727135932874,0.08862213076899024,0.06464360056466777,0.05947621701895028,-0.020833700226172928,0.07043824984075778,0.17937830203097235,0.11290859581199451,0.043635868909351866,0.10847505798472501,0.06478068196940953,1.0,0.04858672381569502
dbscan_companion_unknown_age_ratio_2s_mean,-0.017163020812120997,0.11548469138787458,-0.010611243841508647,0.017693416824701932,-0.03596970400390706,-0.026840496839298608,0.0369760402104974,-0.031604425696639536,0.050643966812452354,0.011893058796818063,-0.026665649783455526,0.03748606440799254,0.09970829576812322,0.08129722663578083,0.11301895771880309,-0.11761235551491028,0.1248874327731885,0.11362857757720564,0.14621108335381436,0.1761935292058282,0.07909984396171664,-0.0978049840567432,-0.00717575726733158,0.07178126398986912,-0.12007511350031869,-0.09184150580111322,-0.09226374467533972,-0.07500225805609358,-0.03684084220349848,0.03218953281041744,-0.10062000443187191,-0.053981241457227214,0.03064497622825984,0.04093512257253543,-0.022688352796951014,-0.10785645803773443,-0.13490473359681618,-0.09147189154333504,-0.06073870677041714,0.10841413311452722,0.05473561284691249,-0.03348818323524423,0.09051320009348791,0.08430518024116947,0.08362685406978793,0.748610288891664,0.7219751095147531,-0.010374673746473951,0.04306535361328564,0.008210375988959424,0.5341786647891368,0.3471985632172609,0.5553148128358237,0.4907168204805355,0.5166867218978985,0.2593628668486932,0.529317088303754,0.5656509656319562,0.22842511620769246,0.6194904365135191,0.12151907927361033,0.1465037481940856,0.04858672381569502,1.0
