,raw_group_size,raw_waiting_band_eligible_member_count,cohort_eligible_member_count,eligible_member_fraction_of_group,dbscan_centroid_x_m,dbscan_centroid_y_m,dbscan_spread_m,dbscan_mean_vx_mps,dbscan_mean_vy_mps,dbscan_mean_speed_mps,group_male_ratio,group_female_ratio,group_unknown_gender_ratio,group_young_ratio,group_adult_ratio,group_old_ratio,group_unknown_age_ratio,member_distance_to_crossing_line_m_mean,member_distance_to_crossing_line_m_min,member_distance_to_crossing_line_m_max,member_current_vy_mps_mean,member_current_vy_mps_min,member_current_vy_mps_max,member_current_speed_mps_mean,member_current_speed_mps_min,member_current_speed_mps_max,member_history_mean_vy_mps_mean,member_history_mean_vy_mps_min,member_history_mean_vy_mps_max,member_history_mean_speed_mps_mean,member_history_mean_speed_mps_min,member_history_mean_speed_mps_max,member_history_y_displacement_m_mean,member_history_y_displacement_m_min,member_history_y_displacement_m_max,member_window_low_speed_fraction_mean,member_window_low_speed_fraction_min,member_window_low_speed_fraction_max,member_waiting_band_dwell_sec_mean,member_waiting_band_dwell_sec_min,member_waiting_band_dwell_sec_max,member_waiting_low_speed_time_sec_mean,member_waiting_low_speed_time_sec_min,member_waiting_low_speed_time_sec_max,member_history_observed_fraction_mean,member_history_observed_fraction_min,member_history_observed_fraction_max,member_history_interpolated_fraction_mean,member_history_interpolated_fraction_min,member_history_interpolated_fraction_max,member_history_max_unobserved_gap_sec_mean,member_history_max_unobserved_gap_sec_min,member_history_max_unobserved_gap_sec_max,active_vehicle_count,approaching_vehicle_count,stopped_vehicle_count,veh1_lateral_x_m,veh1_front_y_m,veh1_speed_mps,veh1_closing_speed_mps,veh1_ttc_capped_sec,veh1_history_mean_front_y_m,veh1_history_front_y_change_m,veh1_history_observed_fraction,veh2_lateral_x_m,veh2_front_y_m,veh2_speed_mps,veh2_closing_speed_mps,veh2_ttc_capped_sec,veh2_history_mean_front_y_m,veh2_history_front_y_change_m,veh2_history_observed_fraction,veh3_lateral_x_m,veh3_front_y_m,veh3_speed_mps,veh3_closing_speed_mps,veh3_ttc_capped_sec,veh3_history_mean_front_y_m,veh3_history_front_y_change_m,veh3_history_observed_fraction
member_waiting_low_speed_time_sec_min,-0.08580785474184945,0.05633479789754689,0.05633479789754689,0.11636739550613533,-0.11935383347823209,-0.05671867978658866,-0.17734244870923993,0.0272503882032357,0.017645634845959244,-0.6189406499396999,0.02320305432442774,-0.05557946461685166,-0.008046520464832976,-0.14615961901270097,0.04524351166072689,-0.026645040200247685,0.05901043122855489,0.03946382326130839,0.08198160048964628,-0.0058372043610719505,0.0021041738117465658,0.14783704182361881,-0.15131537956779673,-0.6778129184063202,-0.6011286540989648,-0.6508857325361523,0.0907149528033758,0.2252166675858945,-0.07575826901829294,-0.7707380601655265,-0.6752997800105103,-0.7679920405651322,0.08783029559604875,0.22364953589580644,-0.07915494370243499,0.8012918106520063,0.8494055851516095,0.7084322113082264,0.753374180530658,0.8689271570172791,0.6771522248820738,0.8346180257715352,1.0,0.7709264567563898,0.2777851443108442,0.27199619109852435,0.1981971482773409,-0.24899580085467088,-0.17131335608707635,-0.24463909014621996,-0.27892631639218135,-0.19711545276313983,-0.27259693355215686,0.056303685116982895,0.1974360440173051,-0.06192971009353439,0.13301078508377323,0.04511355981001062,0.10098093766389445,0.0630701022893751,-0.04677389717217709,0.05594042274137011,-0.06659583580812915,0.005113811490378887,0.19044630693995204,0.04677746039759125,0.15720252866155546,0.14125981266146023,-0.15274057038522001,0.09048747105253317,-0.1400708101332268,0.03754369712805301,0.18122845895427464,-0.003442802960091812,0.17787039490988946,0.14854781578329243,-0.16835942095730108,0.07335288456431391,-0.1451419761725588,0.004864560623398448
member_waiting_low_speed_time_sec_max,0.052649858957499095,0.43435741136452455,0.43435741136452455,0.3752737291181871,-0.07145713213763945,-0.03096534388675812,-0.074874842729797,0.012687462889479728,0.02463997053060978,-0.5833651520419274,0.05081032319052396,-0.04111666161775918,-0.03745809810781716,-0.10637456008859536,0.03363235035836065,-0.03914067167575279,0.064603021704837,0.02136470677606682,0.005627755355469769,0.0520979997006322,0.011788463562665209,0.0004756759423242551,0.004740074184775699,-0.5922913387651074,-0.7236051195658786,-0.4689778245021654,0.10079115152898076,0.10460096114569797,0.06842721098891558,-0.7237838768775369,-0.8142667137064209,-0.5705843929910545,0.09893148406171202,0.1013423826935388,0.06967820916086676,0.8232606558147789,0.669181404831592,0.8612236458557958,0.9132368493742052,0.6839117886738195,0.9240251299211916,0.9914323916432337,0.7709264567563898,1.0,0.18060906222942752,0.13791899991971965,0.29910411690113103,-0.14155576676941473,-0.2662801767715548,-0.1020186319495063,-0.18515742143996833,-0.2984462142121846,-0.14064138207428822,0.020975604633241107,0.21768295154832565,-0.12487356114739011,0.07151260895272953,-0.006086308571874201,0.12209251432554878,0.09350781811183408,-0.10442563896188332,0.03688162883015218,-0.09826408843922475,0.008280836853269283,0.1358736729346252,0.026087194171473455,0.18435812156424056,0.15979471215773505,-0.20947164508631105,0.09599847046994597,-0.15967861357742347,0.0475825786792619,0.1425453482048452,-0.017055727040275394,0.23758680151320158,0.20858435519081375,-0.24471571839606948,0.09402285201007271,-0.21161073615637316,-0.010452485010721768
member_history_observed_fraction_mean,-0.10829888809353395,-0.049202376889721476,-0.049202376889721476,0.02776534006869518,0.06555679822229982,0.0230481597919084,-0.06369126986046235,-0.011421408587355105,-0.06788155966446655,-0.20062352160886732,0.14490353096477804,-0.043409606123432,-0.12861053938873196,0.013979923029473611,-0.03571330142205468,0.014233411614708787,0.0054797147679292195,-0.02569362130405622,-0.00011944385837414631,-0.05439756375041933,-0.07886966537457929,0.01177710881555559,-0.13989008737663328,-0.21969186927038137,-0.1646356777682331,-0.22694350331063404,-0.11954829111975837,-0.02550506536669221,-0.17251145325259695,-0.3675641560560236,-0.26672228304234097,-0.41080065945724736,-0.11960041816590297,-0.027246649781686713,-0.17195933385060944,0.23527691381935886,0.26590265834465004,0.1924839112873728,0.20144301722270497,0.25889420337621594,0.16678204704721883,0.20879440947223776,0.2777851443108442,0.18060906222942752,1.0,0.9886611099390955,0.6726879997829713,-0.894562040245621,-0.581822684698465,-0.8856296848262909,-0.9942907190081886,-0.6707751198479013,-0.9828657650617251,-0.0960843287365119,-0.09240641362479901,-0.02736492952375658,0.05487835846639311,0.0021491798155900566,0.025705168087391338,0.03171178225609302,-0.009443044717117134,0.013776621184278326,-0.02938383444451729,-0.03563620494668208,0.04578636847883513,0.013829697919121392,-0.0002873790097295638,0.012395358257550036,0.018022005396233966,0.020410697060465544,-0.017793941496822167,-0.02213045594292045,0.046804332036720776,-0.012096270540435973,-0.024576985589255,-0.049709060178417065,0.05117458497343488,-0.00792890920433802,0.02480164910639936,-0.02505588878647647
member_history_observed_fraction_min,-0.13362859001771418,-0.12890604386265694,-0.12890604386265694,-0.02777844357586869,0.06162886218744977,0.01867770328991854,-0.0785689526501626,-0.010777697887928081,-0.06871645126601714,-0.18630822996839996,0.14550282552515767,-0.05166515159567192,-0.1254249808159846,0.008129601296905646,-0.033919492397070865,0.013503245240945125,0.005493872784017817,-0.022933991414157445,0.013295009594801482,-0.06649622175745701,-0.07689322412322512,0.037606891578752445,-0.16012343394416392,-0.21151269454731114,-0.12755015608099735,-0.23577442305024215,-0.11769902137183934,-0.004312432362023663,-0.18910061362296474,-0.3434436347687632,-0.22046231203272165,-0.40830549799032045,-0.11806885662380143,-0.005913929669711548,-0.18911197092501916,0.20947385858671874,0.2634722993998251,0.15269260270252558,0.16808251943548472,0.2570016536866492,0.12395204053316945,0.17275650228497208,0.27199619109852435,0.13791899991971965,0.9886611099390955,1.0,0.5731389457143107,-0.8787592047641404,-0.4848863828336492,-0.8893754223803895,-0.9800912681151395,-0.5710071778916045,-0.9913802711683708,-0.08729316393763163,-0.09513356681997151,-0.01722980065406369,0.059137871144685925,0.0018507760523454526,0.017893509462799294,0.02479002416681973,-0.0028162542382075186,0.01112992376853665,-0.021188072204657283,-0.03130972352542351,0.043997516568068766,0.013661949692609577,-0.006954286419205541,0.005774871301160016,0.026635559219964626,0.01636293610384178,-0.01129409525102803,-0.02230155665246035,0.04020226893514962,-0.013703976719093026,-0.03534448697215616,-0.05919635030948915,0.060907417284933665,-0.01438983034424555,0.03660823677135508,-0.018407230566043577
member_history_observed_fraction_max,-0.024478178035675327,0.3163591155216867,0.3163591155216867,0.304335761679049,0.06479120328418458,0.02808429104631447,-0.029081018251693385,-0.01331105282662477,-0.04265475964727661,-0.1912573558035583,0.10191621706890204,0.006519025517724324,-0.11864398292891457,0.028977263367416926,-0.03238944603199986,0.01390778463126358,-0.00033371688758595034,-0.022464645214779515,-0.05326960562676725,0.020175941068140833,-0.05935727565271258,-0.10269569525188454,-0.0033966145638127648,-0.17150853623185164,-0.2548449080430324,-0.10928064199722289,-0.08797013636294572,-0.11621239636396481,-0.04008551754080884,-0.3377538732399946,-0.3676249075135176,-0.27625766263430546,-0.08783038444328387,-0.11908324331619073,-0.03684308402814246,0.2526853503758707,0.17133316437140372,0.28458564240693035,0.2773270947015796,0.18020842729878,0.3011028308193464,0.2857534452772329,0.1981971482773409,0.29910411690113103,0.6726879997829713,0.5731389457143107,1.0,-0.611367273754405,-0.8842603710809194,-0.527112448496581,-0.6747285203199366,-0.9987737695666412,-0.5708415693318355,-0.11313546448978339,-0.06859214158084553,-0.05838237918148791,0.03389084395915779,0.010410176912228687,0.057926895672032276,0.06704871366699962,-0.03639701648716457,0.030755061737864083,-0.06520200846915222,-0.05667140819812974,0.03248905973755739,0.018367639488153488,0.018924148890032876,0.028464308733489218,-0.003483621084385247,0.03185403451348727,-0.039335208953270105,-0.023674333753867717,0.05269574041572491,0.007241092319389144,0.02033327644394182,-0.0025115208966541855,0.010024454882350717,0.021845307169615618,-0.02563491129721326,-0.0485445287282082
member_history_interpolated_fraction_mean,0.11858991655376938,0.056287265217035476,0.056287265217035476,-0.027567680595166795,-0.044901906870389564,-0.03775924558263238,0.06565158201786282,0.012078290804762498,0.0575743583162505,0.1871616815280643,-0.1375020369482414,0.04049887138729717,0.11993764052649071,-0.015122277760034494,0.019997666727146184,-0.016619439444703205,0.014358851623771037,0.03958992916564397,0.013447135154315613,0.06849198071709697,0.06174830717940349,-0.023682503574744447,0.12268501602113034,0.2106184521593163,0.15467843934094852,0.22075199771526052,0.09341747042108786,0.006171775167611483,0.14046318723801676,0.3741963765893848,0.26886505286673806,0.4189557881615531,0.09498330658744446,0.006409094677532706,0.145190239914962,-0.22421907744117325,-0.25524316384631435,-0.18243310535635415,-0.1517350577672379,-0.2228016091698542,-0.11680619971366119,-0.1691537376917006,-0.24899580085467088,-0.14155576676941473,-0.894562040245621,-0.8787592047641404,-0.611367273754405,1.0,0.6474567751993735,0.9896318085320205,0.8805362515995212,0.6076171701187946,0.8629099659733872,0.09297715532820507,0.07747253746991924,0.03640146298926329,-0.061483298773757564,-0.010281817903489197,-0.03621426455529391,-0.04811203719534577,0.025272143197892567,-0.02747096918566661,0.047561251590213814,0.03282003142442235,-0.051645357337489116,-0.02913286422287824,-0.010073737601901542,-0.027024401249792763,-0.005111351723676507,-0.040302158573689635,0.03519174845789316,0.016736691634818127,-0.04148317735815484,0.0012071836047935177,0.021090480604921427,0.03863154738960504,-0.0409673088199008,-0.003629519215946544,-0.01864754519464455,0.020953300476939312
member_history_interpolated_fraction_min,0.03432465380142269,-0.3169174440177099,-0.3169174440177099,-0.30735101909793666,-0.049822199879955995,-0.046918212415257066,0.03115207747627641,0.011381009743770862,0.029271817125035772,0.17910406870797546,-0.09926719375727208,-0.004754614530626995,0.11259479003754011,-0.02668829834902745,0.008588908081395823,-0.007768640153782663,0.016539257043372942,0.040045640337700264,0.07120384714354668,-0.00345613412950075,0.04068958316995928,0.08954395115162656,-0.019070474511124716,0.16619462468284177,0.24928174496883898,0.10380859691451216,0.055033216633832885,0.09681721846544346,-0.001814375425481585,0.3264353758576601,0.364415167230968,0.2617194648833891,0.05454280577659409,0.09917844342188181,-0.0020858949814356463,-0.23611365733307338,-0.1555618651981205,-0.26877801894820863,-0.23849922608297533,-0.15293619953112136,-0.2612692515781339,-0.25204152651346007,-0.17131335608707635,-0.2662801767715548,-0.581822684698465,-0.4848863828336492,-0.8842603710809194,0.6474567751993735,1.0,0.5517087386773579,0.5793307505794991,0.87910029541388,0.47493494805022773,0.11210661818710663,0.05406023582217298,0.06879879168735861,-0.04450985384426673,-0.023733054062328278,-0.06446575228538147,-0.07359483516582871,0.039827728385778624,-0.03995023653340036,0.07245235979570908,0.06414048744745984,-0.04433857705587294,-0.030068542449978038,-0.02741720481494724,-0.03648165223187467,0.011498225440149001,-0.04849940694040626,0.05181054011794613,0.019729722378910863,-0.05210255333677465,-0.012422708314672685,-0.01732480851645525,0.004860918428896819,-0.00923225726040627,-0.025115666531313693,0.022237210428646487,0.047208623751558966
member_history_interpolated_fraction_max,0.14248204558173433,0.12972225899306564,0.12972225899306564,0.022696225108568228,-0.04081025842262725,-0.03315544339058534,0.08023569518572189,0.011781956432208888,0.05868057682962866,0.1742817954468459,-0.13869512257106295,0.04805919507068369,0.11734681346222477,-0.009365822675343952,0.018719517448449675,-0.016164081003456825,0.014692632826830377,0.03660063852894176,0.000561385435736114,0.07930604682572194,0.06115031922305537,-0.046395763444676864,0.14254329765016877,0.20227544524319557,0.11934783266908118,0.22849252920953142,0.09323985253528058,-0.01254197217553377,0.15776726395417084,0.35369576850777845,0.22659874528049245,0.4192295344254149,0.09537527452594453,-0.012414806818855553,0.16336031711441812,-0.2015474796892917,-0.2548928411105065,-0.14664330824371624,-0.12082098127734188,-0.22085192876724935,-0.07714926257353862,-0.13593534320400588,-0.24463909014621996,-0.1020186319495063,-0.8856296848262909,-0.8893754223803895,-0.527112448496581,0.9896318085320205,0.5517087386773579,1.0,0.868245105467097,0.5231719522184355,0.8707197852053824,0.08514815825933408,0.08066494774884217,0.02757957850711551,-0.06509213918159527,-0.009008064168613232,-0.029555942060392075,-0.04317017567855721,0.02048917568559883,-0.02505122061005756,0.04133730866059433,0.02869881936542987,-0.050344148252611215,-0.029765835299227553,-0.005089993197898566,-0.022329006144253545,-0.011200885478404357,-0.03760690166151028,0.030842141089760043,0.016395588902747893,-0.035814121377583455,0.0025581642522689895,0.03054717286890644,0.04612738185893533,-0.048898430641919025,0.0015355889719475117,-0.0282913628566563,0.015027841302592989
member_history_max_unobserved_gap_sec_mean,0.10271303171536063,0.0437703802682897,0.0437703802682897,-0.02839185067188565,-0.06022049524774287,-0.021107094138636588,0.06026863852236395,0.014783898249653737,0.06303732426719652,0.20164515215694434,-0.1403951408640332,0.04267306378345104,0.1241233411554416,-0.009693742026632535,0.03641263092917686,-0.01090662947203672,-0.010539896610770386,0.02374409197262758,-0.0008337297324819725,0.05101263282957758,0.07444381444880385,-0.013398967882509159,0.1333505289089742,0.2198292572428541,0.16834890637678465,0.22519982163898183,0.11624363146569879,0.02220983024089644,0.1691592641522049,0.3638099359580607,0.26788285268841655,0.40358949526665167,0.11600079701456426,0.023727416233700935,0.1682474973942595,-0.2381638390476029,-0.26714794099377714,-0.19641956511140624,-0.20363546192906504,-0.25745172147230844,-0.169931639288108,-0.21273635738122668,-0.27892631639218135,-0.18515742143996833,-0.9942907190081886,-0.9800912681151395,-0.6747285203199366,0.8805362515995212,0.5793307505794991,0.868245105467097,1.0,0.6757536946488758,0.9875466840458019,0.09282468718902949,0.0874380494773453,0.02797690548030864,-0.04939161961573319,-0.0020030704477814708,-0.02627389724378252,-0.03158621649038566,0.010234665002502663,-0.013860691999930846,0.02909731951320711,0.033159025551897724,-0.044433690428188066,-0.010574919507580232,-0.002035168338801634,-0.013971805515179153,-0.015489249316382101,-0.018920874507699494,0.019723073974888698,0.021568957115436514,-0.04540523659338868,0.012135485309639081,0.01832462516452123,0.04441343664922757,-0.04602674097154553,0.0057226014585275075,-0.019159088507725207,0.025061833860438316
member_history_max_unobserved_gap_sec_min,0.023730723407901687,-0.3159200372934435,-0.3159200372934435,-0.30356648540448444,-0.06272050900250552,-0.027781078110187273,0.028764386164211075,0.014866373219664742,0.04066253906119829,0.19013855470806934,-0.10023760105427029,-0.006249960618018076,0.11626585786490805,-0.028398292019279275,0.03263695141648345,-0.012710970849490471,-0.001027318435651166,0.02218565100181148,0.052912047525774344,-0.020248067988087076,0.05749802531706508,0.10105578628803197,0.0015060088946181863,0.17052266481936587,0.2542952422180259,0.10819650152545993,0.08748258998743082,0.11526411050842185,0.0401064744956394,0.33468488181951017,0.36506408099081267,0.2729322900450478,0.08716927389168065,0.11799118440757878,0.03663384438231095,-0.25164160486477916,-0.17039864472168392,-0.28368092130354466,-0.2762366653323764,-0.17875867805364024,-0.3000577816120687,-0.2850293510348672,-0.19711545276313983,-0.2984462142121846,-0.6707751198479013,-0.5710071778916045,-0.9987737695666412,0.6076171701187946,0.87910029541388,0.5231719522184355,0.6757536946488758,1.0,0.5719289254931098,0.11388550949902969,0.06825443126227923,0.05980870119226151,-0.032138026287413836,-0.010975070233064294,-0.059046330653845555,-0.06835547034662898,0.03766086158774473,-0.03191251895447283,0.06625318860235307,0.05587102442781035,-0.031380436091156046,-0.01876402048516651,-0.020928752033222198,-0.02978472236100205,0.004097237106234538,-0.032647551838258744,0.040723233912722916,0.02470526288528128,-0.05111898054782149,-0.008460160012371104,-0.023729002546956035,-0.000538009551641639,-0.008439502455490654,-0.023888452225593666,0.02918641788199969,0.048813923760509144
member_history_max_unobserved_gap_sec_max,0.1280655450281695,0.12620016840114764,0.12620016840114764,0.02924989986485329,-0.05594622479328529,-0.015682614922384864,0.07507811337481538,0.015251775024865516,0.06275987460927902,0.18607507394578263,-0.14044075121534524,0.0517615206317367,0.11954523613029697,-0.002178973552358944,0.034665563748959176,-0.01026752901923337,-0.01176400041158506,0.020091966538658263,-0.01501140092358191,0.06232558606123103,0.07164741093677597,-0.04031135233776985,0.15297208727466935,0.21048331547303764,0.12935695864354668,0.2333762613986976,0.11375237436923077,5.0370557368942545e-05,0.1858027272646074,0.33640933771099446,0.21860017830205344,0.3985123264916283,0.11390980176244254,0.001388884365453807,0.18546216439516994,-0.21135805913600247,-0.26454995750571103,-0.15500673081761684,-0.16826186276980984,-0.2545689634926221,-0.12494636253389502,-0.17494941966739566,-0.27259693355215686,-0.14064138207428822,-0.9828657650617251,-0.9913802711683708,-0.5708415693318355,0.8629099659733872,0.47493494805022773,0.8707197852053824,0.9875466840458019,0.5719289254931098,1.0,0.0826664420026292,0.08931684572872116,0.017866950309295915,-0.052216351229340166,0.000360195108841131,-0.01813335478965229,-0.02407740264120782,0.004308375368144229,-0.009996101543429906,0.02035127984823554,0.02824898284213918,-0.042732616800734674,-0.008837763153940905,0.004000067604139174,-0.008311679448343889,-0.022166505770540697,-0.014359669167158038,0.014193506229628311,0.022078102844494338,-0.038141723203751185,0.014867462936248042,0.029066523933894643,0.05382737350545666,-0.054549037230991665,0.012884051912895192,-0.030933975483333574,0.018397834576815708
active_vehicle_count,0.052601594795619495,-0.08195398893211485,-0.08195398893211485,-0.11137000016852054,-0.06552318367002395,-0.0711248908167854,-0.026286776302023543,-0.017994494062512082,0.026009885949670665,-0.05821737037301473,-0.06314427810029699,-0.10245493254641316,0.13682089462897196,-0.05867379451673981,0.08184840935998253,-0.17973170358864848,-0.0009250251833784537,0.05025235877176249,0.058111788720816106,0.028199628573432292,0.02722128764266374,0.049815234408859974,-0.013644098800286312,-0.057394492493841084,0.007974395956504936,-0.07756860544185627,0.01942954140605742,0.04790390902407682,-0.010305481029433352,-0.06972692909732488,-0.03190337641635974,-0.08435786815144908,0.02163702150863003,0.049264908334615186,-0.008930039235131157,0.06142614373841132,0.0909507129249,0.04303818666780659,-0.005812356385279259,0.01182514386464767,-0.012803567659443396,0.0268687769578031,0.056303685116982895,0.020975604633241107,-0.0960843287365119,-0.08729316393763163,-0.11313546448978339,0.09297715532820507,0.11210661818710663,0.08514815825933408,0.09282468718902949,0.11388550949902969,0.0826664420026292,1.0,0.522298656693388,0.7578190782925627,-0.12446309531641327,-0.4983581955675801,-0.5734319588984945,-0.5335900210979989,0.32706920027640163,-0.6191981527579188,0.515116299992491,0.4460605410120224,0.07745534404929043,-0.5058263012270557,-0.5263003639747025,-0.5001221017482249,0.13541949015002236,-0.6074053448234303,0.4807347554914719,0.5080632705541374,0.17428637381433246,-0.5310796216356075,-0.437352403853343,-0.4059313099934037,-0.04006071097281368,-0.6240894864540844,0.3829234613283385,0.5979055098012701
approaching_vehicle_count,0.15309442819625715,0.08183093922627126,0.08183093922627126,-0.023296290027136415,-0.153362924822024,-0.034464349007170915,0.06964923885799713,-0.07231475245053696,0.03656849245127452,-0.15560880011286335,-0.1453733932046017,-0.026347322411634993,0.17103446298055244,-0.1057944671262234,0.1600104498777906,-0.18081230892827432,-0.041114334992617046,0.01894682507147522,0.011509824946125614,0.02540863463884871,0.04280118491761151,0.03537464150991073,0.024090399840780038,-0.15922867061507598,-0.17997933937131366,-0.12889304350019318,0.09515010953646512,0.12029220874562707,0.04675214258002,-0.1836883295321778,-0.17510899104362018,-0.15990738910419214,0.09642451090762996,0.12111481725339945,0.04903594353688347,0.2589235679943337,0.2601108717806255,0.24500537614645324,0.15626112086339972,0.10668160570487037,0.15027277944264208,0.22196033941539892,0.1974360440173051,0.21768295154832565,-0.09240641362479901,-0.09513356681997151,-0.06859214158084553,0.07747253746991924,0.05406023582217298,0.08066494774884217,0.0874380494773453,0.06825443126227923,0.08931684572872116,0.522298656693388,1.0,-0.04973175703774776,-0.12802311188361304,-0.11668556610436387,0.14080162997619008,0.10908574538261677,-0.2934818203969539,-0.02556817679766196,-0.13511996543335178,0.2505541057757976,0.08597111760820456,-0.02719445049581471,0.29661599708420544,0.2604285477023298,-0.5098044328664108,0.10803092660371269,-0.2812149733146252,0.3196871218267878,0.1810911359183027,0.042575128806085244,0.44374616939304,0.4175095616237685,-0.6298999707690902,0.20796405424395795,-0.4327576196614735,0.35095006866736633
stopped_vehicle_count,-0.0247819585288013,-0.14228516204336894,-0.14228516204336894,-0.11961933631728959,0.06635954586954555,-0.11510548339010473,-0.07073200653805958,0.0307434392428573,-0.0032572658513632287,0.019069064581672304,0.010561433003184057,-0.12387012793677855,0.08408565493042618,0.020347889898443487,-0.041638008884850565,-0.11675450236940366,0.057023989855324975,0.10416690056365092,0.11638315232803516,0.07512906334014134,0.0008475004140744821,0.0454371673328301,-0.03642831131971548,0.022230331933234287,0.1166815315115552,-0.021702245985470898,-0.052461876615497754,-0.02920996365132808,-0.05427768207322366,0.020213186688685523,0.05746637435645548,-0.012067588216878927,-0.04966099692582489,-0.028062988622174944,-0.05382574949159447,-0.09934444064610883,-0.0679410461609432,-0.10890914076358851,-0.1068359023782461,-0.05037164052024236,-0.10972770489731817,-0.1196025242165709,-0.06192971009353439,-0.12487356114739011,-0.02736492952375658,-0.01722980065406369,-0.05838237918148791,0.03640146298926329,0.06879879168735861,0.02757957850711551,0.02797690548030864,0.05980870119226151,0.017866950309295915,0.7578190782925627,-0.04973175703774776,1.0,-0.08606755940333906,-0.47263429777424054,-0.7914043388879184,-0.7183940820153946,0.6499814706265157,-0.6971566678403784,0.7113948662937624,0.39717140657560857,0.003415719246670301,-0.49897521957129276,-0.8057187364434514,-0.7522803932786285,0.5569542487624164,-0.7288093651948226,0.745216007601224,0.4240591963875631,0.0752991674741204,-0.5363383176850697,-0.7723359370242698,-0.7218618164556039,0.4035341851541896,-0.7595807498840982,0.708336589147647,0.49402791733774687
veh1_lateral_x_m,-0.1404180600248628,-0.0720324227954884,-0.0720324227954884,0.04071118232718697,-0.10415909571629457,0.05736049904566688,-0.11959927188168773,-0.03605454569901378,0.06200021484786481,-0.09561760787291482,0.05547384195622709,0.0026969128653566436,-0.07878943611482893,-0.07936519287148756,0.1421091145756533,0.046359405437519915,-0.10080621696952961,-0.04952149062873134,-0.03402669897408035,-0.06266863138311875,0.05434253706985141,0.09336475230761164,0.008952156614274015,-0.0921730696769063,-0.04911068831984374,-0.10742512337940205,0.08576514014328174,0.11027282640811019,0.03624696179746403,-0.09822422226041187,-0.05878826832644414,-0.11396839170806759,0.08465393809359857,0.11076316613592328,0.0364356061467759,0.08979512598194218,0.11823900570713702,0.05241643334574315,0.06823681152224657,0.11638540729504529,0.052971419541499185,0.08575199592420159,0.13301078508377323,0.07151260895272953,0.05487835846639311,0.059137871144685925,0.03389084395915779,-0.061483298773757564,-0.04450985384426673,-0.06509213918159527,-0.04939161961573319,-0.032138026287413836,-0.052216351229340166,-0.12446309531641327,-0.12802311188361304,-0.08606755940333906,1.0,0.12184233620634116,0.20270901587423615,0.24095606743474066,-0.18543739888817046,0.18237989669877805,-0.22072841264913878,-0.09177066665566617,0.5830164629973255,0.024831655268547137,0.1259143539733952,0.11359669088893673,-0.024794813745600303,0.061355185262322975,-0.11279793623728934,-0.15996037558803303,0.3111893373265032,-0.03261300326311854,-0.01767341318516126,-0.041868323836955566,0.14292702869894647,-0.02201646650074789,0.046895444344133126,-0.18412335440637978
veh1_front_y_m,-0.03701855394549811,-0.02490262904512133,-0.02490262904512133,0.0010600419502876577,-0.18037559072971468,0.04892189094848694,0.0014737905982456331,-0.0007930075481452685,-0.009183831776932442,-0.03448242849409436,-0.03311918849857696,0.07319869492775445,-0.012123557725923585,-0.047688029492334416,0.07384227513286266,0.039419052533133554,-0.06780570470469897,-0.03898436967866519,-0.03918238542381483,-0.034677777064173174,-0.011434926316491968,0.008889790248169408,-0.01870550036905932,-0.026597738199276435,-0.025453167299432984,-0.027854114013709262,0.009766913420746799,0.023974043915218946,-0.014773168489148452,-0.026767821991580898,-0.005589295251101086,-0.035527514098196794,0.009863899163384192,0.025422751427913663,-0.014599558440150128,0.028878327707346885,0.05215993495519033,0.006548801742437665,-0.0035131250511947574,0.03364790690731625,-0.019580615656915545,0.006859574484291166,0.04511355981001062,-0.006086308571874201,0.0021491798155900566,0.0018507760523454526,0.010410176912228687,-0.010281817903489197,-0.023733054062328278,-0.009008064168613232,-0.0020030704477814708,-0.010975070233064294,0.000360195108841131,-0.4983581955675801,-0.11668556610436387,-0.47263429777424054,0.12184233620634116,1.0,0.5356604366141354,0.4603196180336831,-0.1790830633427212,0.8912258155705516,-0.4142821763499243,-0.31003973988372835,0.12631887518876028,0.5039694413918392,0.44385149889421766,0.3928941054870604,-0.19771448587057597,0.5627154541081024,-0.3821480847677345,-0.24746062635603963,0.021248842151026237,0.5302679994624415,0.341993926965233,0.302441308788182,-0.027647980409822723,0.5412008914977492,-0.28811096113316687,-0.30653757633016876
