dataset,horizon_sec,feature_name,positive_rows,negative_rows,block,variable_type,behavioural_reason,selection_status,primary_association_test,effect_size,test,n_positive_nonmissing,n_negative_nonmissing,positive_mean,negative_mean,positive_median,negative_median,statistic,p_value,effect_size_name,test_detail,q_value_bh,fdr_significant_0p05
group_snapshot,2,veh2_ttc_capped_sec,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.14503390371281966,mann_whitney_u,613,3078,20.454443514758303,16.719377285746113,30.0,30.0,1080233.0,5.586460959489395e-10,rank_biserial,two_sided,1.3035075572141923e-09,True
group_snapshot,3,veh2_ttc_capped_sec,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.1547059581979131,mann_whitney_u,770,2921,20.497587134333955,16.507249252528663,30.0,30.0,1298565.0,5.100271802568227e-13,rank_biserial,two_sided,1.2150153012006132e-12,True
group_snapshot,1,veh2_ttc_infinite,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.056480955161077186,chi_square,316,3375,,,,,12.771732850083833,0.00035189669794608475,cramers_v,"{""table"": {""0"": {""0"": 1571, ""1"": 114}, ""1"": {""0"": 1804, ""1"": 202}}, ""minimum_expected_count"": 144.2590083988079}",0.0006404519902618742,True
group_snapshot,2,veh2_ttc_infinite,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.091860431707855,chi_square,613,3078,,,,,32.13773930690971,1.4362018509471148e-08,cramers_v,"{""table"": {""0"": {""0"": 1469, ""1"": 216}, ""1"": {""0"": 1609, ""1"": 397}}, ""minimum_expected_count"": 279.8442156597128}",2.780731243323137e-08,True
group_snapshot,3,veh2_ttc_infinite,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.10924300297907624,chi_square,770,2921,,,,,45.0368521211356,1.9336114357979675e-11,cramers_v,"{""table"": {""0"": {""0"": 1416, ""1"": 269}, ""1"": {""0"": 1505, ""1"": 501}}, ""minimum_expected_count"": 351.51720400975347}",4.1894914442289296e-11,True
group_snapshot,1,veh2_class,316,3375,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.051618290105481635,chi_square,316,3375,,,,,21.835063963344147,0.039410468902930235,cramers_v,"{""table"": {""0"": {""0"": 13, ""1"": 1}, ""1"": {""0"": 655, ""1"": 49}, ""10"": {""0"": 176, ""1"": 14}, ""11"": {""0"": 30, ""1"": 1}, ""13"": {""0"": 38, ""1"": 1}, ""2"": {""0"": 83, ""1"": 3}, ""3"": {""0"": 114, ""1"": 6}, ""5"": {""0"": 188, ""1"": 13}, ""6"": {""0"": 2, ""1"": 0}, ""7"": {""0"": 720, ""1"": 65}, ""8"": {""0"": 147, ""1"": 17}, ""9"": {""0"": 893, ""1"": 103}, ""missing"": {""0"": 316, ""1"": 43}}, ""minimum_expected_count"": 0.17122730967217556}",0.05352765179353211,False
group_snapshot,2,veh2_class,613,3078,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.033080522462826806,chi_square,613,3078,,,,,16.04129610202252,0.18935193928123234,cramers_v,"{""table"": {""0"": {""0"": 11, ""1"": 3}, ""1"": {""0"": 610, ""1"": 94}, ""10"": {""0"": 160, ""1"": 30}, ""11"": {""0"": 28, ""1"": 3}, ""13"": {""0"": 36, ""1"": 3}, ""2"": {""0"": 73, ""1"": 13}, ""3"": {""0"": 102, ""1"": 18}, ""5"": {""0"": 158, ""1"": 43}, ""6"": {""0"": 2, ""1"": 0}, ""7"": {""0"": 647, ""1"": 138}, ""8"": {""0"": 137, ""1"": 27}, ""9"": {""0"": 825, ""1"": 171}, ""missing"": {""0"": 289, ""1"": 70}}, ""minimum_expected_count"": 0.3321593064210241}",0.21811425917205243,False
group_snapshot,3,veh2_class,770,2921,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0532654887876835,chi_square,770,2921,,,,,22.472564635096294,0.03255242111083986,cramers_v,"{""table"": {""0"": {""0"": 10, ""1"": 4}, ""1"": {""0"": 582, ""1"": 122}, ""10"": {""0"": 149, ""1"": 41}, ""11"": {""0"": 28, ""1"": 3}, ""13"": {""0"": 34, ""1"": 5}, ""2"": {""0"": 66, ""1"": 20}, ""3"": {""0"": 99, ""1"": 21}, ""5"": {""0"": 144, ""1"": 57}, ""6"": {""0"": 2, ""1"": 0}, ""7"": {""0"": 616, ""1"": 169}, ""8"": {""0"": 129, ""1"": 35}, ""9"": {""0"": 793, ""1"": 203}, ""missing"": {""0"": 269, ""1"": 90}}, ""minimum_expected_count"": 0.41723110268219993}",0.04172211719840039,True
group_snapshot,1,veh2_history_mean_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.08952026506782962,mann_whitney_u,273,3059,5.909836989085721,7.58933852943379,3.375546285714285,3.7186390476190487,380174.0,0.014115485561712602,rank_biserial,two_sided,0.020389034700251538,True
group_snapshot,2,veh2_history_mean_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.09930224434720192,mann_whitney_u,543,2789,6.50648019997865,7.63576669450339,3.237505285714285,3.7814450952380954,682020.5,0.0002461231708013536,rank_biserial,two_sided,0.00040722197350769415,True
group_snapshot,3,veh2_history_mean_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.105169239641558,mann_whitney_u,680,2652,6.52335231229523,7.689778464252491,3.284698333333334,3.8220685000000003,806851.0,2.2640639638434124e-05,rank_biserial,two_sided,3.887355107731142e-05,True
group_snapshot,1,veh2_history_front_y_change_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.13290392728117473,mann_whitney_u,273,3059,-2.6446193663003665,-3.910088646943445,-0.0269509999999999,-0.832119,473048.0,0.0002686975579313149,rank_biserial,two_sided,0.0005094057869114511,True
group_snapshot,2,veh2_history_front_y_change_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.16045342561906262,mann_whitney_u,543,2789,-2.7673714843462243,-4.0086982940121905,-0.0239699999999999,-1.0902960000000004,878711.0,3.1421444583190256e-09,rank_biserial,two_sided,6.35411434904514e-09,True
group_snapshot,3,veh2_history_front_y_change_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.17268376807736674,mann_whitney_u,680,2652,-2.795803595588235,-4.065533866138764,-0.022415,-1.2736725,1057385.5,3.470980896086843e-12,rank_biserial,two_sided,7.896481538597568e-12,True
group_snapshot,1,veh2_history_observed_fraction,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.016872948898265405,mann_whitney_u,316,3375,0.817058468957203,0.8459118165784834,1.0,1.0,524252.5,0.5189421313022702,rank_biserial,two_sided,0.5555733405706657,False
group_snapshot,2,veh2_history_observed_fraction,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.011845364725934782,mann_whitney_u,613,3078,0.8340713120484736,0.8453077137287665,1.0,1.0,932232.0,0.5469951475639884,rank_biserial,two_sided,0.592578076527654,False
group_snapshot,3,veh2_history_observed_fraction,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.011872379588915072,mann_whitney_u,770,2921,0.8332096474953617,0.8461387978676578,1.0,1.0,1111233.5,0.5098527618147767,rank_biserial,two_sided,0.5394953642458684,False
group_snapshot,1,veh3_present,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.00622732803396879,chi_square,316,3375,,,,,1.1433677694940383,0.2849418239832938,cramers_v,"{""table"": {""0"": {""0"": 521, ""1"": 56}, ""1"": {""0"": 2854, ""1"": 260}}, ""minimum_expected_count"": 49.399078840422646}",0.3457294130997299,False
group_snapshot,2,veh3_present,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0,chi_square,613,3078,,,,,0.3967641193173541,0.5287651498942285,cramers_v,"{""table"": {""0"": {""0"": 476, ""1"": 101}, ""1"": {""0"": 2602, ""1"": 512}}, ""minimum_expected_count"": 95.82795990246545}",0.5797304655466843,False
group_snapshot,3,veh3_present,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.0,chi_square,770,2921,,,,,0.9264435100667796,0.3357887851709942,cramers_v,"{""table"": {""0"": {""0"": 448, ""1"": 129}, ""1"": {""0"": 2473, ""1"": 641}}, ""minimum_expected_count"": 120.37117312381469}",0.3637711839352437,False
group_snapshot,1,veh3_lateral_x_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.09905800226402894,mann_whitney_u,260,2854,7.187601188461538,7.50746505816398,7.401281,7.6452485,334267.5,0.008095354531548249,rank_biserial,two_sided,0.012076676432309683,True
group_snapshot,2,veh3_lateral_x_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.06303669653151422,mann_whitney_u,512,2602,7.28879572265625,7.518531197156033,7.475792,7.6530000000000005,624122.5,0.023950660683392872,rank_biserial,two_sided,0.032051619443952226,True
group_snapshot,3,veh3_lateral_x_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.05667637946925075,mann_whitney_u,641,2473,7.319147755070201,7.522647745248685,7.475792,7.657433,747675.0,0.026796412993321608,rank_biserial,two_sided,0.03585990562341568,True
group_snapshot,1,veh3_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.03551021508274488,mann_whitney_u,260,2854,3.9733701153846157,5.028255591450595,2.0238310000000004,2.2863165,357845.0,0.34249182976170334,rank_biserial,two_sided,0.38958445635393757,False
group_snapshot,2,veh3_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.08082274452344351,mann_whitney_u,512,2602,3.859410474609375,5.152843783627978,1.8371655,2.3395085,612275.0,0.0037914864733838744,rank_biserial,two_sided,0.005476591572665597,True
group_snapshot,3,veh3_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.0962040584332633,mann_whitney_u,641,2473,3.6999038018720745,5.261657642943793,1.833116,2.384593,716345.5,0.00017064753379454107,rank_biserial,two_sided,0.00027730224241612927,True
group_snapshot,1,veh3_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.1518838057555335,mann_whitney_u,258,2833,1.4677033759689921,2.0511864638192727,0.131163,0.855292,309950.0,5.240000626346656e-05,rank_biserial,two_sided,0.00011630245292623064,True
group_snapshot,2,veh3_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.19448864623629358,mann_whitney_u,508,2583,1.3942833287401573,2.122099416182733,0.09023049999999999,1.059069,528481.5,3.935202538514877e-12,rank_biserial,two_sided,1.1551723580801735e-11,True
group_snapshot,3,veh3_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.21025887356056816,mann_whitney_u,636,2455,1.3866219103773585,2.1620314411405297,0.0876085,1.106072,616543.0,2.753230836627466e-16,rank_biserial,two_sided,8.351466871103313e-16,True
group_snapshot,1,veh3_closing_speed_mps,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.1380437712252709,mann_whitney_u,260,2854,1.4190597499999997,1.991125148913805,0.044621,0.680578,319803.0,0.00020163738430180184,rank_biserial,two_sided,0.00039889134720573846,True
group_snapshot,2,veh3_closing_speed_mps,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.17151770272867028,mann_whitney_u,512,2602,1.348723931640625,2.0603689688701,0.033839,0.9070585,551862.0,6.089609973537173e-10,rank_biserial,two_sided,1.3194154942663876e-09,True
group_snapshot,3,veh3_closing_speed_mps,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.18626943217639746,mann_whitney_u,641,2473,1.3420691996879874,2.0992156704407603,0.033138,1.001524,644960.0,2.2904149249090323e-13,rank_biserial,two_sided,5.633182653154647e-13,True
group_snapshot,1,veh3_ttc_capped_sec,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.12184153774027195,mann_whitney_u,316,3375,20.74231266839605,17.43376746711477,30.0,30.0,598222.0,7.722858612088079e-05,rank_biserial,two_sided,0.00016732860326190837,True
group_snapshot,2,veh3_ttc_capped_sec,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.15388480263555393,mann_whitney_u,613,3078,21.148544732760033,17.03361861063795,30.0,30.0,1088583.0,3.127848374524468e-11,rank_biserial,two_sided,8.625278850961412e-11,True
group_snapshot,3,veh3_ttc_capped_sec,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.1598714192346511,mann_whitney_u,770,2921,21.08695703294996,16.828681646475193,30.0,30.0,1304374.0,4.991987718599104e-14,rank_biserial,two_sided,1.2979168068357672e-13,True
group_snapshot,1,veh3_ttc_infinite,316,3375,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.06282128964520288,chi_square,316,3375,,,,,15.562908189807011,7.980490909127449e-05,cramers_v,"{""table"": {""0"": {""0"": 1521, ""1"": 106}, ""1"": {""0"": 1854, ""1"": 210}}, ""minimum_expected_count"": 139.29341641831482}",0.00016888945877455762,True
group_snapshot,2,veh3_ttc_infinite,613,3078,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.1075806438640588,chi_square,613,3078,,,,,43.706833173452566,3.8143764738619404e-11,cramers_v,"{""table"": {""0"": {""0"": 1431, ""1"": 196}, ""1"": {""0"": 1647, ""1"": 417}}, ""minimum_expected_count"": 270.2115957735031}",9.641896086706572e-11,True
group_snapshot,3,veh3_ttc_infinite,770,2921,ranked_vehicle_context,binary,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.1230391930219458,chi_square,770,2921,,,,,56.86185964202089,4.675259453961898e-14,cramers_v,"{""table"": {""0"": {""0"": 1380, ""1"": 247}, ""1"": {""0"": 1541, ""1"": 523}}, ""minimum_expected_count"": 339.41750203196966}",1.251319442089802e-13,True
group_snapshot,1,veh3_class,316,3375,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.059088736347097215,chi_square,316,3375,,,,,24.886807722147193,0.015368458795860275,cramers_v,"{""table"": {""0"": {""0"": 11, ""1"": 1}, ""1"": {""0"": 673, ""1"": 54}, ""10"": {""0"": 199, ""1"": 11}, ""11"": {""0"": 16, ""1"": 0}, ""13"": {""0"": 33, ""1"": 2}, ""2"": {""0"": 36, ""1"": 2}, ""3"": {""0"": 146, ""1"": 16}, ""5"": {""0"": 62, ""1"": 3}, ""6"": {""0"": 1, ""1"": 0}, ""7"": {""0"": 1070, ""1"": 89}, ""8"": {""0"": 50, ""1"": 2}, ""9"": {""0"": 557, ""1"": 80}, ""missing"": {""0"": 521, ""1"": 56}}, ""minimum_expected_count"": 0.08561365483608778}",0.021515842314204385,True
group_snapshot,2,veh3_class,613,3078,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.051767704845468006,chi_square,613,3078,,,,,21.89206483399149,0.03874746493781105,cramers_v,"{""table"": {""0"": {""0"": 11, ""1"": 1}, ""1"": {""0"": 607, ""1"": 120}, ""10"": {""0"": 185, ""1"": 25}, ""11"": {""0"": 16, ""1"": 0}, ""13"": {""0"": 32, ""1"": 3}, ""2"": {""0"": 35, ""1"": 3}, ""3"": {""0"": 135, ""1"": 27}, ""5"": {""0"": 57, ""1"": 8}, ""6"": {""0"": 1, ""1"": 0}, ""7"": {""0"": 976, ""1"": 183}, ""8"": {""0"": 44, ""1"": 8}, ""9"": {""0"": 503, ""1"": 134}, ""missing"": {""0"": 476, ""1"": 101}}, ""minimum_expected_count"": 0.16607965321051205}",0.05037170441915437,False
group_snapshot,3,veh3_class,770,2921,ranked_vehicle_context,categorical,Top-three active-area vehicles describe immediate traffic exposure.,candidate,chi_square_or_fisher,0.05433404337795898,chi_square,770,2921,,,,,22.896825948023658,0.02861473696362353,cramers_v,"{""table"": {""0"": {""0"": 10, ""1"": 2}, ""1"": {""0"": 576, ""1"": 151}, ""10"": {""0"": 182, ""1"": 28}, ""11"": {""0"": 16, ""1"": 0}, ""13"": {""0"": 29, ""1"": 6}, ""2"": {""0"": 29, ""1"": 9}, ""3"": {""0"": 129, ""1"": 33}, ""5"": {""0"": 54, ""1"": 11}, ""6"": {""0"": 1, ""1"": 0}, ""7"": {""0"": 929, ""1"": 230}, ""8"": {""0"": 43, ""1"": 9}, ""9"": {""0"": 475, ""1"": 162}, ""missing"": {""0"": 448, ""1"": 129}}, ""minimum_expected_count"": 0.20861555134109996}",0.03773827628535857,True
group_snapshot,1,veh3_history_mean_front_y_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.072741361651663,mann_whitney_u,260,2854,5.258855552529597,6.793397597965146,3.287377238095238,3.7165453809523807,344031.5,0.05182941398894093,rank_biserial,two_sided,0.06835473439121195,False
group_snapshot,2,veh3_history_mean_front_y_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.1300509523923905,mann_whitney_u,512,2602,5.095627341353389,6.9741345078698265,2.9155237619047623,3.8347140714285715,579483.5,3.187680533597108e-06,rank_biserial,two_sided,5.578440933794939e-06,True
group_snapshot,3,veh3_history_mean_front_y_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.14961143532680243,mann_whitney_u,641,2473,4.915275033279316,7.1188709631695035,2.9073009047619047,3.917865761904762,674015.0,5.044785008674621e-09,rank_biserial,two_sided,9.181508715787809e-09,True
group_snapshot,1,veh3_history_front_y_change_m,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.13783353997089098,mann_whitney_u,260,2854,-2.60212285,-3.5542218507358094,-0.030840999999999848,-1.2665900000000003,422159.0,0.0002290186307683055,rank_biserial,two_sided,0.00044341905106203835,True
group_snapshot,2,veh3_history_front_y_change_m,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.16684506509415842,mann_whitney_u,512,2602,-2.51304909765625,-3.663958480015373,-0.0272264999999998,-1.5540245,777249.5,2.2827463515525575e-09,rank_biserial,two_sided,4.72113449980188e-09,True
group_snapshot,3,veh3_history_front_y_change_m,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,0.17329940265948696,mann_whitney_u,641,2473,-2.4745978174726986,-3.733960332389811,-0.0279019999999996,-1.7074319999999998,929953.0,1.2768227156728052e-11,rank_biserial,two_sided,2.8339235884445186e-11,True
group_snapshot,1,veh3_history_observed_fraction,316,3375,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.03383028598218474,mann_whitney_u,316,3375,0.7701928872814948,0.7932134038800706,1.0,1.0,515210.0,0.22380356850355654,rank_biserial,two_sided,0.2789880100523787,False
group_snapshot,2,veh3_history_observed_fraction,613,3078,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.007773421227529553,mann_whitney_u,613,3078,0.7820243921385847,0.79307837494972,1.0,1.0,936073.5,0.7100626024997969,rank_biserial,two_sided,0.7427091589365691,False
group_snapshot,3,veh3_history_observed_fraction,770,2921,ranked_vehicle_context,numeric,Top-three active-area vehicles describe immediate traffic exposure.,candidate,mann_whitney_u,-0.006892320278147013,mann_whitney_u,770,2921,0.7811379097093382,0.7939061965080452,1.0,1.0,1116834.0,0.7189242184454432,rank_biserial,two_sided,0.7519782055004061,False
